adventitious,"adj.偶然的,外来的"
opulent,"adj.富裕的,丰富的,丰饶的,繁茂的"
opus,n.作品
outcast,"adj.被逐的,被排斥的,被遗弃的n.被驱逐者,流浪者,流氓"
outré,
outskirts,"n.边界,(尤指)市郊"
outstrip,v.超过
overweening,"adj.骄傲的,自负的,夸大了的"
palatial,adj.富丽堂皇的
pallet,"n.扁平工具,棘爪,货盘"
palliate,v.减轻
palsy,n.瘫痪
palter,"vi.含糊其词,敷衍了事,斤斤计较"
pander,"vi.勾引,拉皮条n.拉皮条者,勾引者"
parry,n.躲避
particularize,"v.详细说明,列举,大书特书"
patrimony,n.祖传的财物；继承物；遗产；教会财产
patsy,n.容易受骗的人
peccadillo,"n.轻罪,小过失"
peculate,"v.挪用,盗用"
peculation,n.侵吞公款[公物]
pecuniary,"adj.金钱的,金钱上的,应罚款的"
pedant,n.学究式人物
pell-mell,adv.乱七八糟地；混乱地
perfidious,adj.背信弃义的
periphrastic,"adj. 迂回曲折的, [语]迂说法的"
perky,adj.活泼的；得意洋洋的
pernicious,adj.有害的
perspicacity,n.敏锐
perspicuity,n.明白
pert,"adj.无礼的,爱管闲事的,鲁莽的,辛辣的,活跃的,别致的 [军] Program Evaluation and Review Technic,计划评价与审查技术"
pestilence,n.瘟疫；毒害物
pied,"adj.斑驳的,杂色的"
Pisces,n.双鱼宫；双鱼(星)座
pittance,"n.少量,微薄的薪俸"
pitter-patter,n.劈啪声(雨声）
placard,n.招贴；海报；标语牌
plaintive,"adj.悲哀的,哀伤的"
plaudit,n.喝采
plebeian,adj.平民的；粗俗的
plebiscite,"n.平民制定法,公民投票"
plight,"n.情况,状态,困境,盟誓(婚姻)vt.保证,约定"
plod,"n.沉重的脚步vi.沉重地走,辛勤工作vt.沉重缓慢地走"
plop,n.扑通声
pluck,"n.勇气v.拔去(鸡、鸭等)毛,采集"
plucky,adj.有勇气的
podgy,"adj.矮胖的,短粗的"
polio,n. 脊髓灰质炎（等于poliomyelitis）
politic,adj.策略性的
polity,"n.政治组织,国家组织,政治,政体"
potentate,n.当权者
potpourri,"n.花香,肉菜杂烩"
prate,v.空谈n.空谈
prattle,"vi.说孩子气的话,说半截话,闲聊,胡说,唠叨vt.天真地说n.孩子话,无聊话,胡说,废话"
preamble,n.导言
precept,n.规则
precipice,n.悬崖
précis,n. 法>大意，概略，摘录 v. 为…写摘要，概括…的大意
prefatory,"adj.前言的,序文的"
preferment,n.优先
prefigure,v.预示
preoccupation,n.当务之急
presumptive,adj.假定的
presumptuous,adj.专横的
prim,adj.整洁的
primp,"v.打扮,装饰"
prissy,adj.谨小慎微的；神经质的；为小事挂虑的
privation,"n.缺乏,穷困,丧失,被剥夺了某物的状态"
privy,adj.个人的n.有利害关系的人
probity,n.正直
proclivity,n.倾向
procreate,"vt.生(儿,女),生殖,产生vi.生殖,生育"
prod,
proletariat,n.(古罗马社会中的)最下层阶级；工人阶级；无产阶级
propagate,"v.繁殖,传播,宣传"
prophylaxis,n.预防
propitiate,"v.慰抚,劝解,取悦"
propitious,adj.有利的；适合的；吉利的
provenance,"n.起源,出处"
proviso,"n.限制性条款,附文,附带条件"
provisory,adj.有附文的
prude,"n.装成规矩的女人,(尤指在性问题上)故做正经的女人"
pucker,v.使折叠；起皱
pugnacious,adj.好斗的
punt,n.方头或平底船；踢凌空球
puny,"adj.小的,弱的,微不足道的"
purgative,"adj.净化的,清洗的,通便的n.泻剂"
purlieu,"n.森林边缘带,常去的地方,界限,范围"
purlieus,"n. <正>边缘部分, 外围部分, 郊区"
purview,n.范围
pussyfoot,vi.俏俏走路；消极行事
putative,"adj.推定的,假定的,被公认的"
putrefy,"v.(使)化脓,(使)腐烂,(使)堕落"
putrid,"adj.腐烂的,<口>非常讨厌的"
query,"n.质问,询问,怀疑,疑问v.询问,表示怀疑"
quibble,"n.双关语,遁辞,谬论vi.以双关语说出,说模棱两可的话,说俏皮话vt.对...诡辩"
quip,"n.讽刺,妙语,双关语v.说讽刺的话,嘲弄,说托辞"
quixotic,"adj.唐吉诃德式的,狂想家的"
raconteur,"n.健谈者,善谈者"
raffle,"n.抽彩售货,杂物vt.抽彩售货vi.抽彩"
rancor,"n.深仇,怨恨"
rankle,"vi.溃烂,发炎,怨恨vt.激怒"
rapport,"n.和谐,亲善"
rapprochement,"n.和睦,亲善"
rapt,adj.全神贯注的
rapture,"n.全神贯注,兴高采烈,欢天喜地vt.使狂喜"
rasping,adj. 锉磨声的; n. 锉屑; 动词rasp的现在分词形式
raunchy,adj.不整洁的；粗俗的；淫秽的
ravages,动词ravage的第三人称单数形式
ravenous,adj.贪婪的；极饿的
recalcitrant,"adj.反抗的,反对的,顽抗的n.反抗的人,顽抗者"
recant,v.放弃
recidivism,n.累犯
recuperate,v.复原
recuperation,n.恢复
redoubtable,adj.可怕的
refractory,"adj.难控制的,难熔的"
regale,v.享受
regimen,"n.摄生法,政权,政体"
regurgitate,"v.(使)涌回,(使)流回,(使)反刍"
remission,n.免除
remonstrance,n.抗议
remonstrate,v.抗议
rend,v.撕碎
renegade,"n.背教者,变节者,叛徒adj.背弃的,脱离的,变节的vi.背弃,脱离"
repose,"n.休息,睡眠,静止vt.使休息,寄托于vi.休息,长眠,静卧,建立于,座落,依靠"
repository,"n.贮藏室,智囊团,知识库,仓库"
reprehensible,"adj.应斥责的,应该谴责的"
reprise,n.年金vt.重奏
repugnance,n.不一致
repugnant,adj.不一致的
requisition,"n.正式请求,申请,需要,命令,征用,通知单vt.征用,要求"
requite,"vt.报答,酬谢"
restitution,n.归还
resuscitate,"v.(使)复苏,(使)复兴"
reverent,"adj.尊敬的,虔诚的"
rickety,adj.（连接处不牢固导致）摇晃的；患软骨病的
ricochet,"n.跳飞,跳弹v.(使)跳飞"
rife,adj.普遍的
riffraff,"n.<贬>乌合之众,群氓,<方>渣滓"
ringside,n.马戏团；拳击场
rink,n.溜冰场
rinky-dink,adj.劣等的；破旧的；小规模经营的
rip-roaring,adj.吵闹的；喧嚷的
risqué,
roister,"vi. 摆架子, 喝酒喧嚣"
roly-poly,n. 矮胖子或圆滚滚的东西； <英>卷布丁
romp,"n.蹦跳游戏,顽皮的人vi.顽皮嬉戏"
roué,n. <法>放荡者，享乐者
roughhouse,n.大吵大闹；骚乱；大打出手
roustabout,n.码头工人；甲板夫役；挑夫；马戏团场地工
rout,n.溃退v.击溃
rubble,n.碎石
rudiment,n.初步
rummage,"v.到处翻寻,搜出,检查n.翻箱倒柜的寻找,检查,零星杂物"
rummage sale,n.清仓大拍卖(捐赠品义卖)
rumple,"v.弄皱,弄得乱七八糟n.皱纹,皱褶"
salacious,"adj.猥亵的,好色的,"
salubrious,adj.有益健康的
salutary,adj.有益的
salutation,n.招呼
sang-froid,n. （在危险或困难面前）沉着，临危不乱
sanguinary,adj.残暴的
sash,n.饰带；肩带；腰带；窗框
satyr,"n.(希腊及罗马神话)半人半兽的森林之神,好色之徒,性欲极强的男人"
saunter,"n.vi.闲逛,漫步"
savant,"n.学者, 专家"
savoir-faire,"n. 圆滑, 处世的手段/手腕, 才干, 机敏, 机智"
scant,"adj.缺乏的,不足的,将近的,欠缺的v.限制,节省,减少"
scanty,"adj.缺乏的,不足的,稀疏的,俭省的,不充足的"
schism,"n.(政治组织等的)分裂,教派"
schlock,n.次品；伪劣品；伪劣货
schmaltz,n.极端流于感伤的音乐
schmuck,n.<美俚>笨人
screech,"n.尖声喊叫,尖叫声,急煞车声vt.尖着声音讲或喊vi.发出尖锐的声音,发出恐惧或痛苦的叫喊声"
scuff,"vi.拖足而行,磨损vt.以足擦地,践踏,使磨损n.拖着脚走,磨损之处"
scurrilous,"adj.说话粗鄙恶劣的,使用低级粗俗语言的,嘴损的,下流的"
sedition,"n.煽动暴乱,骚乱,煽动性的言论(或行为)"
seditious,"adj.煽动性的,妨害治安的"
sentient,"adj.有感觉力的,有感情的,感觉灵敏的,意识到的n.有知觉力的人"
sequacious,adj.盲从的
serendipity,n.有意外发现珍宝的运气
shag,n.粗烟丝；鹭鸶；粗毛；性交
shallot,n.葱
shard,"n.（陶器或玻璃等的）碎片,一小片或一部分,〈动物学〉昆虫翅鞘"
shiftless,adj.无计谋的；不中用的；无能的
shifty,adj.诡诈的；不可靠的；（风向）不稳定的；多变的
shill,n.托儿；雇佣骗子
shrew,n.泼妇
shucks,int.呸！无聊！可恶（表示不满或歉意时所发的字眼）
shunt,v.逃避
simp,n.笨蛋
simpleton,"n.笨蛋, 傻子"
sinuous,"adj.蜿蜒的,错综复杂的,动作复杂的,不老实的"
skedaddle,n. 逃走
skimpy,"adj.不足的,吝啬的"
skittish,adj.胆小的；易受惊的；轻佻的
skulk,"vi.偷偷隐躲,偷懒"
slaphappy,adj.头晕目眩的；逍遥自在的
slather,v.厚厚地涂；大量使用
sledge,"n.雪橇v.乘雪橇,用雪橇运送"
slew,n.沼地；回转；许多
slick,"adj.光滑的,熟练的,聪明的,华而不实的,陈腐的,平凡的,老套的adv.灵活地,聪明地vt.使光滑,使漂亮n.平滑的水面,平滑器,修光工具vi.打扮整洁"
slink,v.偷偷溜走；扭捏招摇地走；早产
slinky,adj.偷偷摸摸的；线条优美的；（衣服）合身的；紧身的
slipshod,adj.漫不经心的
slob,n.懒虫；邋遢的人
slobber,v.流口水；毫不遮掩地示爱
slog,v.艰难行进；猛击；苦干；决出胜负
slop,v.(液体等)晃荡；溢出；溅出
sloth,n.树獭；懒惰
slouch,n.没精打采的样子；耷拉；笨人
slovenly,adj.不修边幅的；邋遢的
slowpoke,n.行动迟缓的人
sludge,n.泥泞；淤泥；泥状雪
slug,n.蛞蝓；鼻涕虫；动作缓慢的人
sluggard,"n.偷懒者,懒鬼,游手好闲的人"
slumber,n.睡眠；微睡；休止状态
slummy,adj. 贫民区的
slurp,v.饮食出声
smarmy,"adj.令人厌烦的,爱说奉承话的,虚情假意的"
smithereens,n.碎片；小片
smock,n.工作服
smooch,n.接吻；拥抱
smorgasbord,n.瑞式自助餐
snicker,vi.窃笑
snigger,v.暗笑；窃笑
snip,v.剪断
snippy,adj.暴躁的；傲慢的
snitch,n.告密者；告发者
snoop,n.窥探者；到处窥视
snooty,adj.傲慢的；自大的
snout,n.鼻口部；猪嘴；鼻状物
snuff,"n.灯花,烛花,鼻吸气息,气息v.用鼻子使劲地吸,扑灭"
sojourn,n.旅居；逗留
solace,n.安慰v.安慰
solecism,"n.语法错误,谬误,失礼"
somnolent,"adj.想睡的,催眠的"
sonorous,"adj.洪亮的, 响亮的, 作响的,堂皇的"
sophism,n.诡辩
soporific,"adj.催眠的,想睡的n.催眠剂,安眠药,使人昏昏沉沉的东西"
soufflé,adj.起酥的
souse,v.浸在水中；(使)湿透；腌制；使喝醉
spiel,n.滔滔不绝的讲话
spinster,n.未婚女人；老处女
spitfire,n.烈性子；喷火的东西
spittle,"n.唾沫,吐出的泡沫"
splurge,"n.卖弄,炫耀,夸示vi.卖弄,炫耀,挥霍vt.挥霍"
splutter,
sponger,"n.使用海棉擦拭的人,海棉采集者,食客,依赖他人生活者"
spongy,"adj.像海绵的, 不坚实的"
spoof,n.滑稽模仿；诳骗；愚弄
spook,n.幽灵；间谍
spume,n.泡沫 ; v.起泡沫; =foam
squabble,v.争论
squall,"n.暴风,暴风雪,嚎啕vi.狂风吹袭,嚎啕,哇哇地叫嚷vt.尖声叫着"
squawk,n.叫声；嘈杂的抱怨
squeamish,"adj.过于拘谨的,洁癖的,易呕吐的,神经质的"
squelch,v.压制
squiggle,"n.潦草的字, 弯弯曲曲的线; v.潦草地书写,形成弯曲线,蠕动"
staging,n.演出；脚手架；临时台架
stanch,"vt.使止血,止,止流,止血adj.不透水的,坚强的,忠实的"
steeped,
steerage,n.掌舵；指导；统舱；最低票价的舱位
stench,"n.恶臭,臭气v.(使)发恶臭"
stencil,n.模版；型版；蜡纸
stilted,"adj.踩高跷的,虚饰的"
stinker,n.放恶臭之人；讨厌的人或事
stir-crazy,adj.因长期禁闭而发疯的
stockade,n.栅栏；围栏
stocky,adj.矮胖的；健壮结实的
stodgy,adj.笨重的；沉闷的；式样难看的；难消化的
stratified,
stratify,vt.(使)成层
striate,"adj.有条纹的,有细槽的vt.加条纹"
striated,"adj.有条纹的,有细条的,有线纹的"
stricture,n.责难
stubble,n.短须；麦茬
stubby,"adj.短而粗硬的, 粗而短的 ; n.小瓶啤酒"
stultify,"vt.使显得愚笨,使变无效,使成为徒劳"
stunted,"adj.成长受妨碍的,矮小的"
stupefy,v.(使)茫然；失去知觉
stupendous,"adj.惊人的,巨大的"
stupor,n.昏迷
suave,adj.温和的
suavity,"n.柔和,愉快,温和"
sub rosa,adv. 秘密地
sublimate,"vt.[化][心]使升华,使高尚vi.升华,纯化adj.纯净化的,高尚的,理想化的,气质高贵的n.升华物"
sublime,"adj.庄严的,崇高的,壮观的,卓越的,极端的,异常的v.提高,(使)变高尚,(使)纯化,(使)升华n.庄严,崇高,顶点"
subliminal,"adj.下意识的,潜在意识的"
subvention,n.补助金；津贴；援助
succor,"n.救援,援助者,救援人员vt.援助,救援"
succulent,"adj.多汁的,多水分的,多汁性的n.肉质植物,多汁植物"
suckle,"vt.哺乳,养育,吮吸vi.吸奶"
suffuse,v.充满
superannuated,"adj.退休的,过时的"
supercilious,"adj.自大的,傲慢的,目空一切的"
supervene,"v.接着发生,被附加"
sustenance,"n.食物,生计,(受)支持"
swarthy,"adj.黑黝黝的,浅黑的"
swathe,"vt.绑,裹,包围n.包装品,带子,绷带"
swill,"vt.涮,冲洗,痛饮,倒出vi.大口地喝,发激荡声n.涮,冲洗,痛饮,泔水"
tactile,"adj.触觉的,有触觉的,能触知的n.[心]触觉型"
tamper,"vi.干预,玩弄,贿赂,损害,削弱,篡改vt.篡改n.捣棒,夯,填塞者"
tangy,"adj.强烈盐味的,扑鼻的,有刺激性的"
tarnish,v.失去光泽
tarp,n.<非正式>柏油帆布（=tarpaulin）
tarry,"v.等候n.等候,逗留"
tawdry,"adj.俗丽的,非常华丽的n.俗丽的东西"
taxonomy,"n.分类法,分类学"
temperance,"n.节欲,戒酒,禁酒,(气候等的)温和"
temperate,"adj.有节制的,适度的,戒酒的,(气候)温和的"
temporize,v.见风驶舵
thingamajig,"n. 某某, 某东西; =thingumajig"
thrash,"vt.打(谷),(用棍、鞭等)痛打,打败,使逆行,胜过,使颠簸,推敲vi.打谷,击,颠簸,逆行n.打谷,逆风浪行进"
threadbare,adj.磨破的；陈腐的
throng,v.群集
thwack,"n.重击, 拍打; v.打, 强打"
tingle,n.刺痛；激动
tinkle,n.叮当声；清脆的金属音
tinnitus,n.耳鸣
tipple,"n.致醉的饮料,烈酒vt.不断喝vi.饮烈酒"
titillate,"v.搔痒,使愉快"
titter,n.嗤笑；偷笑
tittle-tattle,"n.闲聊,杂谈; v.闲聊,杂谈"
toady,"n.谄媚者,拍马屁的人v.谄媚,拍马屁"
toasty,adj.暖和舒适的；祝酒的
to-do,"n. <非正式>骚动, 喧闹"
totter,"vi.蹒跚,踉跄,动摇,摇摇欲坠n.蹒跚的步子"
touché,int. 讲得好(用来确认成功的批评或辩论中有力的观点)；有了(用来确认击剑中击中)
toupee,n.假发；顶髻
traduce,"vt. 诽谤, 中伤"
traipse,v.闲逛；游荡
trammel,"n.拘束,阻碍物,束缚物vt.拘束,阻碍,束缚"
tramp,"v.重步行走,踏,践,践踏"
trample,"n.踩踏,蹂躏v.践踏,踩坏,轻视"
trance,"n.恍惚,出神,着迷,[医]迷睡vt.使恍惚,使发呆"
transcendent,"adj.卓越的,出众的,[宗](神)超然的,[哲]先验的"
transcendental," /n.先验说,超ist/9trAnsen`denl/adj.先验的,超栽铰"
transmute,v.改变
transpire,"vt.发生,得知,使蒸发,使排出vi.蒸发,发散,泄露"
tribulation,"n.苦难,忧患,磨难"
trickster,"n.骗子,魔术师"
trill,n.颤声；颤音；啭声
truism,n.真实性
tubby,adj.桶状的；矮胖的；音钝的
tumbler,"n.打滚的人,翻筋斗者,杂技演员,(平底)大玻璃杯,一杯量"
tumid,"adj.肿胀的,肿大的"
tut,int.啧(表示焦虑、责难的发声)
tutelage,n.监护
tutelary,"n.守护神,守护圣徒adj.保护(人)"
tutti-frutti,n.蜜饯百果；搀有什锦水果的冰淇淋
twinge,n.(生理；心理上的)剧痛；刺痛
ululate,"vi.嚎,呜呜地叫,啼,哀鸣,悲泣"
unassailable,adj.攻不破的
unavailing,adj.无效的
uncouth,"adj.笨拙的,粗俗的,不舒适的"
unctuous,"adj.油似的,油质的,松软肥沃的"
undergird,"v.加强,巩固...的底部"
unflappable,"adj.不易惊慌的,镇定的"
unfledged,"adj.未成熟的,羽毛未丰的,未充分发达的"
unguent,n.油膏
unintimating,
unregenerate,"adj.灵魂未得再生的,不改变信仰的,不悔改的,罪恶深重的"
unrequited,"adj.无报答的,无报酬的,有仇未报的"
Uranus,n.天王星
uxorious,"adj.疼爱妻子的,怕老婆的"
vagrant,n.流浪汉；漂泊者；无赖
valedictory,adj.告别的n.告别词
variegate,"vt.使成斑驳,使多样化"
vasectomy,n.输精管切除
vendetta,"n.族间仇杀,深仇"
venial,adj.可宽恕的
ventral,"adj.[解]腹的,腹部的,腹侧的n.腹鳍"
ventriloquist,n.口技表演者
veranda,"n.阳台,走廊"
verbalize,v.描述
verisimilitude,"n.似真,逼真"
verve,n.活力；热忱；神韵；特殊才能
vicissitude,n.变迁兴衰
vigilante,n.义务警员
vignette,"n.装饰图案,小插图vt.把....印放为虚光照"
vim,n.精力；生气；精神
vitiate,v.损害
vituperate,"vt.谩骂,责骂"
vituperative,adj.责骂的
voodoo,"n.伏都教(一种西非原始宗教),伏都教徒;adj.伏都教的;vt.施伏都巫术迷惑;一种图形加速芯片"
vortex,"n.旋涡,旋风,涡流,(动乱,争论等的)中心"
vouchsafe,"vt.赐予,允许"
waffle,"vi.闲聊,胡扯n.华夫饼干,无聊话,动听而无意义的话"
waggish,"adj.爱开玩笑的,滑稽的"
wail,v.痛哭；发出似哭的尖声；悲叹
wanderlust,"n.旅行癖,流浪癖"
warren,"n.养兔场,拥挤的地方"
wastrel,n.废物
whiffle,"v.徐缓地吹,摇动"
whir,v.作呼呼声；发飕飕声的飞或转
wholesome,"adj.卫生的,有益的,健康的,有益健康的"
wispy,"adj.象小束状的,纤细的,脆弱的"
woe,
woeful,"adj.悲伤的,悲哀的,可怜的,遗憾的"
wrangle,"vi.争论,争吵,口角vt.辩驳,放牧n.口角,吵嘴"
wrangler,n.争论者
wry,"adj.扭歪的,歪曲的,歪斜的v.扭曲,扭歪"
